system:index,frp,.geo,latitude,longitude,cluster
2086,1.84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3116569146193,22.36041202194917]}",22.36041202194917,82.3116569146193,23
2087,3.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2914313054956,22.357039569728194]}",22.357039569728194,82.2914313054956,23
2088,3.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.29507786405107,22.357039569728194]}",22.357039569728194,82.29507786405107,23
2089,3.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.29872442260654,22.357039569728194]}",22.357039569728194,82.29872442260654,23
2090,6.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30237098116199,22.357039569728194]}",22.357039569728194,82.30237098116199,23
2091,6.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30601753971744,22.357039569728194]}",22.357039569728194,82.30601753971744,23
2092,6.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3096640982729,22.357039569728194]}",22.357039569728194,82.3096640982729,23
2093,3.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.28943931214671,22.35366711750722]}",22.35366711750722,82.28943931214671,23
2094,3.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2930857824315,22.35366711750722]}",22.35366711750722,82.2930857824315,23
2095,3.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2967322527163,22.35366711750722]}",22.35366711750722,82.2967322527163,23
2096,6.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30037872300107,22.35366711750722]}",22.35366711750722,82.30037872300107,23
2097,6.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30402519328585,22.35366711750722]}",22.35366711750722,82.30402519328585,23
2098,6.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30767166357063,22.35366711750722]}",22.35366711750722,82.30767166357063,23
2099,3.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.28744770031592,22.35029466528625]}",22.35029466528625,82.28744770031592,23
2100,3.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.29109408234694,22.35029466528625]}",22.35029466528625,82.29109408234694,23
2101,3.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.29474046437795,22.35029466528625]}",22.35029466528625,82.29474046437795,23
2102,3.99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.29838684640897,22.35029466528625]}",22.35029466528625,82.29838684640897,23
2103,3.72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.28910276375585,22.346922213065273]}",22.346922213065273,82.28910276375585,23
2104,3.72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.29274905755,22.346922213065273]}",22.346922213065273,82.29274905755,23
2105,3.72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.29639535134413,22.346922213065273]}",22.346922213065273,82.29639535134413,23
2106,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60563005389248,22.333432404181377]}",22.333432404181377,82.60563005389248,23
2107,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60927599490816,22.333432404181377]}",22.333432404181377,82.60927599490816,23
2108,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.5307157393192,22.3300599519604]}",22.3300599519604,82.5307157393192,23
2109,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.5343615921825,22.3300599519604]}",22.3300599519604,82.5343615921825,23
2110,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53800744504584,22.3300599519604]}",22.3300599519604,82.53800744504584,23
2111,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60363279658542,22.3300599519604]}",22.3300599519604,82.60363279658542,23
2112,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60727864944872,22.3300599519604]}",22.3300599519604,82.60727864944872,23
2113,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.61092450231203,22.3300599519604]}",22.3300599519604,82.61092450231203,23
2114,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.52872062746992,22.32668749973943]}",22.32668749973943,82.52872062746992,23
2115,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53236639219776,22.32668749973943]}",22.32668749973943,82.53236639219776,23
2116,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.5360121569256,22.32668749973943]}",22.32668749973943,82.5360121569256,23
2117,1.02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56153251002041,22.32668749973943]}",22.32668749973943,82.56153251002041,23
2118,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56517827474823,22.32668749973943]}",22.32668749973943,82.56517827474823,23
2119,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56882403947606,22.32668749973943]}",22.32668749973943,82.56882403947606,23
2120,0.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57246980420389,22.32668749973943]}",22.32668749973943,82.57246980420389,23
2121,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60163592202653,22.32668749973943]}",22.32668749973943,82.60163592202653,23
2122,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60528168675437,22.32668749973943]}",22.32668749973943,82.60528168675437,23
2123,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60892745148219,22.32668749973943]}",22.32668749973943,82.60892745148219,23
2124,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.65632239294399,22.32668749973943]}",22.32668749973943,82.65632239294399,23
2125,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.65996815767183,22.32668749973943]}",22.32668749973943,82.65996815767183,23
2126,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66361392239965,22.32668749973943]}",22.32668749973943,82.66361392239965,23
2127,1.02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.55953698747258,22.323315047518452]}",22.323315047518452,82.55953698747258,23
2128,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56318266408182,22.323315047518452]}",22.323315047518452,82.56318266408182,23
2129,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56682834069106,22.323315047518452]}",22.323315047518452,82.56682834069106,23
2130,0.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.5704740173003,22.323315047518452]}",22.323315047518452,82.5704740173003,23
2131,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.65432457931287,22.323315047518452]}",22.323315047518452,82.65432457931287,23
2132,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.6579702559221,22.323315047518452]}",22.323315047518452,82.6579702559221,23
2133,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66161593253133,22.323315047518452]}",22.323315047518452,82.66161593253133,23
2134,1.02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.55754184740398,22.319942595297476]}",22.319942595297476,82.55754184740398,23
2135,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56118743591153,22.319942595297476]}",22.319942595297476,82.56118743591153,23
2136,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56483302441907,22.319942595297476]}",22.319942595297476,82.56483302441907,23
2137,0.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56847861292663,22.319942595297476]}",22.319942595297476,82.56847861292663,23
2138,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.65232714860011,22.319942595297476]}",22.319942595297476,82.65232714860011,23
2139,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.65597273710765,22.319942595297476]}",22.319942595297476,82.65597273710765,23
2140,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.65961832561518,22.319942595297476]}",22.319942595297476,82.65961832561518,23
2141,1.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53002858681396,22.316570143076508]}",22.316570143076508,82.53002858681396,23
2142,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53367408723669,22.316570143076508]}",22.316570143076508,82.53367408723669,23
2143,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53731958765943,22.316570143076508]}",22.316570143076508,82.53731958765943,23
2144,0.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.5591925901958,22.316570143076508]}",22.316570143076508,82.5591925901958,23
2145,0.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56283809061854,22.316570143076508]}",22.316570143076508,82.56283809061854,23
2146,0.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.56648359104129,22.316570143076508]}",22.316570143076508,82.56648359104129,23
2147,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.52803482805464,22.31319769085553]}",22.31319769085553,82.52803482805464,23
2148,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53168024040944,22.31319769085553]}",22.31319769085553,82.53168024040944,23
2149,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53532565276426,22.31319769085553]}",22.31319769085553,82.53532565276426,23
2150,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7663180139056,22.31319769085553]}",22.31319769085553,84.7663180139056,23
2151,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7699634262604,22.31319769085553]}",22.31319769085553,84.7699634262604,23
2152,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77360883861522,22.31319769085553]}",22.31319769085553,84.77360883861522,23
2153,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.52604145153174,22.309825238634556]}",22.309825238634556,82.52604145153174,23
2154,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.52968677583551,22.309825238634556]}",22.309825238634556,82.52968677583551,23
2155,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53333210013926,22.309825238634556]}",22.309825238634556,82.53333210013926,23
2156,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.76427057404334,22.309825238634556]}",22.309825238634556,84.76427057404334,23
2157,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7679158983471,22.309825238634556]}",22.309825238634556,84.7679158983471,23
2158,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77156122265087,22.309825238634556]}",22.309825238634556,84.77156122265087,23
2159,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.52404845720373,22.306452786413583]}",22.306452786413583,82.52404845720373,23
2160,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.52769369347334,22.306452786413583]}",22.306452786413583,82.52769369347334,23
2161,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53133892974294,22.306452786413583]}",22.306452786413583,82.53133892974294,23
2162,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.68808408933599,22.306452786413583]}",22.306452786413583,82.68808408933599,23
2163,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.6917293256056,22.306452786413583]}",22.306452786413583,82.6917293256056,23
2164,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.69537456187521,22.306452786413583]}",22.306452786413583,82.69537456187521,23
2165,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.68608751638385,22.30308033419261]}",22.30308033419261,82.68608751638385,23
2166,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.6897326646362,22.30308033419261]}",22.30308033419261,82.6897326646362,23
2167,2.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.69337781288851,22.30308033419261]}",22.30308033419261,82.69337781288851,23
2168,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74964333411306,22.2255139331102]}",22.2255139331102,84.74964333411306,23
2169,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75328646262274,22.2255139331102]}",22.2255139331102,84.75328646262274,23
2170,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75692959113245,22.2255139331102]}",22.2255139331102,84.75692959113245,23
2171,2.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.92789155659383,22.222141480889228]}",22.222141480889228,81.92789155659383,23
2172,2.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.93153459749084,22.222141480889228]}",22.222141480889228,81.93153459749084,23
2173,2.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.93517763838786,22.222141480889228]}",22.222141480889228,81.93517763838786,23
2174,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.747605210874,22.222141480889228]}",22.222141480889228,84.747605210874,23
2175,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.751248251771,22.222141480889228]}",22.222141480889228,84.751248251771,23
2176,1.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75489129266799,22.222141480889228]}",22.222141480889228,84.75489129266799,23
2177,2.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.92592162417684,22.218769028668255]}",22.218769028668255,81.92592162417684,23
2178,2.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.92956457747798,22.218769028668255]}",22.218769028668255,81.92956457747798,23
2179,2.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.93320753077913,22.218769028668255]}",22.218769028668255,81.93320753077913,23
2180,1.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75285338586136,22.218769028668255]}",22.218769028668255,84.75285338586136,23
2181,1.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75649633916251,22.218769028668255]}",22.218769028668255,84.75649633916251,23
2182,1.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.76013929246365,22.218769028668255]}",22.218769028668255,84.76013929246365,23
2183,1.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75081587067018,22.21539657644728]}",22.21539657644728,84.75081587067018,23
2184,1.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7544587363923,22.21539657644728]}",22.21539657644728,84.7544587363923,23
2185,1.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75810160211441,22.21539657644728]}",22.21539657644728,84.75810160211441,23
2186,1.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8637447080556,22.21539657644728]}",22.21539657644728,84.8637447080556,23
2187,1.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.86738757377772,22.21539657644728]}",22.21539657644728,84.86738757377772,23
2188,1.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8710304394998,22.21539657644728]}",22.21539657644728,84.8710304394998,23
2189,1.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74877874705209,22.212024124226303]}",22.212024124226303,84.74877874705209,23
2190,1.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75242152521201,22.212024124226303]}",22.212024124226303,84.75242152521201,23
2191,1.86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75606430337191,22.212024124226303]}",22.212024124226303,84.75606430337191,23
2192,1.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.86170487000935,22.212024124226303]}",22.212024124226303,84.86170487000935,23
2193,1.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.86534764816925,22.212024124226303]}",22.212024124226303,84.86534764816925,23
2194,1.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.86899042632916,22.212024124226303]}",22.212024124226303,84.86899042632916,23
2195,1.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.85966542401553,22.208651672005335]}",22.208651672005335,84.85966542401553,23
2196,1.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.86330811463009,22.208651672005335]}",22.208651672005335,84.86330811463009,23
2197,1.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.86695080524461,22.208651672005335]}",22.208651672005335,84.86695080524461,23
2198,0.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.85034116385978,22.20527921978436]}",22.20527921978436,84.85034116385978,23
