system:index,tropospheric_HCHO_column_number_density,.geo,latitude,longitude,cluster
5627,0.00019840578924769413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,17.202737690888835]}",17.202737690888835,76.67120949960116,0
5628,0.0001894367634142796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,17.202737690888835]}",17.202737690888835,76.76104102801311,0
5629,0.0001916116400504761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,17.202737690888835]}",17.202737690888835,76.85087255642506,0
5630,0.000187646015465209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,17.202737690888835]}",17.202737690888835,76.94070408483701,0
5631,0.0001885304310502176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,17.202737690888835]}",17.202737690888835,77.03053561324897,0
5632,0.00018540723851301385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,17.202737690888835]}",17.202737690888835,77.12036714166092,0
5633,0.00018750361353693623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,17.202737690888835]}",17.202737690888835,77.21019867007287,0
5634,0.0001830672739355731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,17.202737690888835]}",17.202737690888835,77.30003019848482,0
5635,0.0001814868639363592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,17.202737690888835]}",17.202737690888835,77.38986172689677,0
5636,0.00018365868741884936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,17.202737690888835]}",17.202737690888835,77.47969325530873,0
5637,0.0001766489034274206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56952478372068,17.202737690888835]}",17.202737690888835,77.56952478372068,0
5638,0.0001903804351291865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,17.202737690888835]}",17.202737690888835,77.65935631213263,0
5639,0.0001898126195837911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74918784054458,17.202737690888835]}",17.202737690888835,77.74918784054458,0
5640,0.0001935811054852766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83901936895654,17.202737690888835]}",17.202737690888835,77.83901936895654,0
5641,0.0001975695613464966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.92885089736849,17.202737690888835]}",17.202737690888835,77.92885089736849,0
5642,0.00018595293162825037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.01868242578044,17.202737690888835]}",17.202737690888835,78.01868242578044,0
5643,0.00019749827993632293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.10851395419239,17.202737690888835]}",17.202737690888835,78.10851395419239,0
5644,0.0001910593981381286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19834548260434,17.202737690888835]}",17.202737690888835,78.19834548260434,0
5645,0.00020525251525706264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2881770110163,17.202737690888835]}",17.202737690888835,78.2881770110163,0
5646,0.0002038518824582583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37800853942825,17.202737690888835]}",17.202737690888835,78.37800853942825,0
5647,0.00020316868034643204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4678400678402,17.202737690888835]}",17.202737690888835,78.4678400678402,0
5648,0.0001979741610165813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55767159625215,17.202737690888835]}",17.202737690888835,78.55767159625215,0
5649,0.00019197567555117735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6475031246641,17.202737690888835]}",17.202737690888835,78.6475031246641,0
5650,0.0001849722359813656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73733465307606,17.202737690888835]}",17.202737690888835,78.73733465307606,0
5651,0.00018357059539904195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.82716618148801,17.202737690888835]}",17.202737690888835,78.82716618148801,0
5652,0.00018459788047449824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91699770989996,17.202737690888835]}",17.202737690888835,78.91699770989996,0
5653,0.0001901707009589858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.00682923831191,17.202737690888835]}",17.202737690888835,79.00682923831191,0
5654,0.0001877471152130228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.09666076672387,17.202737690888835]}",17.202737690888835,79.09666076672387,0
5655,0.00018591893387144565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.18649229513582,17.202737690888835]}",17.202737690888835,79.18649229513582,0
5656,0.0001782018946318245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.27632382354777,17.202737690888835]}",17.202737690888835,79.27632382354777,0
5657,0.00018466793608437555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.36615535195972,17.202737690888835]}",17.202737690888835,79.36615535195972,0
5658,0.0001860465072885555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.45598688037167,17.202737690888835]}",17.202737690888835,79.45598688037167,0
5659,0.00018475925912843924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.54581840878363,17.202737690888835]}",17.202737690888835,79.54581840878363,0
5660,0.00017733957131396572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.63564993719558,17.202737690888835]}",17.202737690888835,79.63564993719558,0
5661,0.0001875945554521806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72548146560753,17.202737690888835]}",17.202737690888835,79.72548146560753,0
5662,0.00017827892398533478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81531299401948,17.202737690888835]}",17.202737690888835,79.81531299401948,0
5663,0.0001868734718620092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90514452243143,17.202737690888835]}",17.202737690888835,79.90514452243143,0
5664,0.00018685545853062163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.99497605084339,17.202737690888835]}",17.202737690888835,79.99497605084339,0
5665,0.00019179878053165775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08480757925534,17.202737690888835]}",17.202737690888835,80.08480757925534,0
5666,0.00019788673564655944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.17463910766729,17.202737690888835]}",17.202737690888835,80.17463910766729,0
5667,0.00019078452819087984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26447063607924,17.202737690888835]}",17.202737690888835,80.26447063607924,0
5668,0.0001952887379171988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3543021644912,17.202737690888835]}",17.202737690888835,80.3543021644912,0
5669,0.00019541902200921583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.44413369290315,17.202737690888835]}",17.202737690888835,80.44413369290315,0
5670,0.0001914190724740757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.5339652213151,17.202737690888835]}",17.202737690888835,80.5339652213151,0
5671,0.00019400611720274367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.62379674972705,17.202737690888835]}",17.202737690888835,80.62379674972705,0
5672,0.0001966928820820231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.713628278139,17.202737690888835]}",17.202737690888835,80.713628278139,0
5673,0.00019271388045341749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.80345980655096,17.202737690888835]}",17.202737690888835,80.80345980655096,0
5674,0.00019113905447415823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.89329133496291,17.202737690888835]}",17.202737690888835,80.89329133496291,0
5675,0.00019142039050141132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.98312286337486,17.202737690888835]}",17.202737690888835,80.98312286337486,0
5676,0.00020293053117019576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.07295439178681,17.202737690888835]}",17.202737690888835,81.07295439178681,0
5677,0.00019986406937276243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.16278592019876,17.202737690888835]}",17.202737690888835,81.16278592019876,0
5678,0.00019623916443835957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.25261744861072,17.202737690888835]}",17.202737690888835,81.25261744861072,0
5679,0.0001921211578747216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.34244897702267,17.202737690888835]}",17.202737690888835,81.34244897702267,0
5680,0.0001981023865267208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.43228050543462,17.202737690888835]}",17.202737690888835,81.43228050543462,0
5681,0.00019354953534859697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.52211203384657,17.202737690888835]}",17.202737690888835,81.52211203384657,0
5682,0.0002062046249039697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.61194356225853,17.202737690888835]}",17.202737690888835,81.61194356225853,0
5683,0.00020217078895067996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.70177509067048,17.202737690888835]}",17.202737690888835,81.70177509067048,0
5684,0.00020734714231028552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.79160661908243,17.202737690888835]}",17.202737690888835,81.79160661908243,0
5685,0.00021127630279490516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.88143814749438,17.202737690888835]}",17.202737690888835,81.88143814749438,0
5686,0.00020065529055594052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.97126967590633,17.202737690888835]}",17.202737690888835,81.97126967590633,0
5687,0.00020541170311685173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.06110120431829,17.202737690888835]}",17.202737690888835,82.06110120431829,0
5688,0.00021527088192281184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.15093273273024,17.202737690888835]}",17.202737690888835,82.15093273273024,0
5689,0.0001988039518793768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.24076426114219,17.202737690888835]}",17.202737690888835,82.24076426114219,0
5690,0.00019532955648558184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.33059578955414,17.202737690888835]}",17.202737690888835,82.33059578955414,0
5691,0.00018783036947101652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.4204273179661,17.202737690888835]}",17.202737690888835,82.4204273179661,0
5692,0.00020711524957854908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.25761141994698,17.292569219300788]}",17.292569219300788,73.25761141994698,0
5693,0.00021906566372484687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.34744294835893,17.292569219300788]}",17.292569219300788,73.34744294835893,0
5694,0.00023304036130855437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.43727447677088,17.292569219300788]}",17.292569219300788,73.43727447677088,0
5695,0.00025888343448901574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52710600518283,17.292569219300788]}",17.292569219300788,73.52710600518283,0
5696,0.00025806868058275505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.61693753359478,17.292569219300788]}",17.292569219300788,73.61693753359478,0
5697,0.0002056742403572462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.70676906200674,17.292569219300788]}",17.292569219300788,73.70676906200674,0
5698,0.0002130338970477657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.79660059041869,17.292569219300788]}",17.292569219300788,73.79660059041869,0
5699,0.00021577149288222255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88643211883064,17.292569219300788]}",17.292569219300788,73.88643211883064,0
5700,0.0002137174249318332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.97626364724259,17.292569219300788]}",17.292569219300788,73.97626364724259,0
5701,0.00020817734783385008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.06609517565454,17.292569219300788]}",17.292569219300788,74.06609517565454,0
5702,0.00019980506014058696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1559267040665,17.292569219300788]}",17.292569219300788,74.1559267040665,0
5703,0.00020283797783633527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.24575823247845,17.292569219300788]}",17.292569219300788,74.24575823247845,0
5704,0.00018396211286450943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.3355897608904,17.292569219300788]}",17.292569219300788,74.3355897608904,0
5705,0.00018173529278864693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.42542128930235,17.292569219300788]}",17.292569219300788,74.42542128930235,0
5706,0.00018855486690692847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.51525281771431,17.292569219300788]}",17.292569219300788,74.51525281771431,0
5707,0.00017533840169072453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.60508434612626,17.292569219300788]}",17.292569219300788,74.60508434612626,0
5708,0.00016865391409382906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.69491587453821,17.292569219300788]}",17.292569219300788,74.69491587453821,0
5709,0.00016445133777189132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.78474740295016,17.292569219300788]}",17.292569219300788,74.78474740295016,0
5710,0.00016967477365717183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87457893136211,17.292569219300788]}",17.292569219300788,74.87457893136211,0
5711,0.0001845108216981304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96441045977407,17.292569219300788]}",17.292569219300788,74.96441045977407,0
5712,0.00017753472640644834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05424198818602,17.292569219300788]}",17.292569219300788,75.05424198818602,0
5713,0.00018686735259076245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14407351659797,17.292569219300788]}",17.292569219300788,75.14407351659797,0
5714,0.00018743179551807755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.23390504500992,17.292569219300788]}",17.292569219300788,75.23390504500992,0
5715,0.000181923278465757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.32373657342187,17.292569219300788]}",17.292569219300788,75.32373657342187,0
5716,0.00017987235993093074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,17.292569219300788]}",17.292569219300788,75.41356810183383,0
5717,0.0001768056641462893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,17.292569219300788]}",17.292569219300788,75.50339963024578,0
5718,0.00019062464188778373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,17.292569219300788]}",17.292569219300788,75.59323115865773,0
5719,0.00019651899711440007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,17.292569219300788]}",17.292569219300788,75.68306268706968,0
5720,0.0001873395106618772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,17.292569219300788]}",17.292569219300788,75.77289421548164,0
5721,0.0001948862914281728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,17.292569219300788]}",17.292569219300788,75.86272574389359,0
5722,0.0001937300079621966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,17.292569219300788]}",17.292569219300788,75.95255727230554,0
5723,0.00019152657416366187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,17.292569219300788]}",17.292569219300788,76.04238880071749,0
5724,0.0001796974868253838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,17.292569219300788]}",17.292569219300788,76.13222032912944,0
5725,0.0001856807645806852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,17.292569219300788]}",17.292569219300788,76.2220518575414,0
5726,0.00018460444510947063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,17.292569219300788]}",17.292569219300788,76.31188338595335,0
5727,0.00019076010890157983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,17.292569219300788]}",17.292569219300788,76.4017149143653,0
5728,0.00019024242801076016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,17.292569219300788]}",17.292569219300788,76.49154644277725,0
5729,0.0001886654164985245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,17.292569219300788]}",17.292569219300788,76.5813779711892,0
5730,0.0001956981906065505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,17.292569219300788]}",17.292569219300788,76.67120949960116,0
5731,0.00020159917175314532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,17.292569219300788]}",17.292569219300788,76.76104102801311,0
5732,0.0001910299234523848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,17.292569219300788]}",17.292569219300788,76.85087255642506,0
5733,0.00018599789817916868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,17.292569219300788]}",17.292569219300788,76.94070408483701,0
5734,0.00018492424898627332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,17.292569219300788]}",17.292569219300788,77.03053561324897,0
5735,0.0001935349063341719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,17.292569219300788]}",17.292569219300788,77.12036714166092,0
5736,0.0001968455352083966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,17.292569219300788]}",17.292569219300788,77.21019867007287,0
5737,0.0001892056398480755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,17.292569219300788]}",17.292569219300788,77.30003019848482,0
5738,0.0001875355748896953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,17.292569219300788]}",17.292569219300788,77.38986172689677,0
5739,0.0001874642934226399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,17.292569219300788]}",17.292569219300788,77.47969325530873,0
5740,0.00018195019301816892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56952478372068,17.292569219300788]}",17.292569219300788,77.56952478372068,0
5741,0.0001909601222984937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,17.292569219300788]}",17.292569219300788,77.65935631213263,0
5742,0.0001877357355388376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74918784054458,17.292569219300788]}",17.292569219300788,77.74918784054458,0
5743,0.00018536194983603265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83901936895654,17.292569219300788]}",17.292569219300788,77.83901936895654,0
5744,0.00020148666395448247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.92885089736849,17.292569219300788]}",17.292569219300788,77.92885089736849,0
5745,0.0001993315496645902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.01868242578044,17.292569219300788]}",17.292569219300788,78.01868242578044,0
5746,0.0001957365747732541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.10851395419239,17.292569219300788]}",17.292569219300788,78.10851395419239,0
5747,0.00020508901340281945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19834548260434,17.292569219300788]}",17.292569219300788,78.19834548260434,0
5748,0.00019960868021483665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2881770110163,17.292569219300788]}",17.292569219300788,78.2881770110163,0
5749,0.0002223481755667665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37800853942825,17.292569219300788]}",17.292569219300788,78.37800853942825,-1
5750,0.00022275211694518745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4678400678402,17.292569219300788]}",17.292569219300788,78.4678400678402,-1
5751,0.0002099267091236817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55767159625215,17.292569219300788]}",17.292569219300788,78.55767159625215,0
5752,0.00019782420231889136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6475031246641,17.292569219300788]}",17.292569219300788,78.6475031246641,0
5753,0.0001901441068278327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73733465307606,17.292569219300788]}",17.292569219300788,78.73733465307606,0
5754,0.00017940509595287333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.82716618148801,17.292569219300788]}",17.292569219300788,78.82716618148801,0
5755,0.00018643786336614053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91699770989996,17.292569219300788]}",17.292569219300788,78.91699770989996,0
5756,0.00018434334745668444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.00682923831191,17.292569219300788]}",17.292569219300788,79.00682923831191,0
5757,0.0001847631636261918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.09666076672387,17.292569219300788]}",17.292569219300788,79.09666076672387,0
5758,0.0001912837599140293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.18649229513582,17.292569219300788]}",17.292569219300788,79.18649229513582,0
5759,0.00017919445573829062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.27632382354777,17.292569219300788]}",17.292569219300788,79.27632382354777,0
5760,0.00018668134981993903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.36615535195972,17.292569219300788]}",17.292569219300788,79.36615535195972,0
5761,0.00018249701182679703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.45598688037167,17.292569219300788]}",17.292569219300788,79.45598688037167,0
5762,0.00018571138694303257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.54581840878363,17.292569219300788]}",17.292569219300788,79.54581840878363,0
5763,0.00018729251049694824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.63564993719558,17.292569219300788]}",17.292569219300788,79.63564993719558,0
5764,0.00019103001081700288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72548146560753,17.292569219300788]}",17.292569219300788,79.72548146560753,0
5765,0.00018948017929009284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81531299401948,17.292569219300788]}",17.292569219300788,79.81531299401948,0
5766,0.0001799833486160515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90514452243143,17.292569219300788]}",17.292569219300788,79.90514452243143,0
5767,0.0001806236642765031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.99497605084339,17.292569219300788]}",17.292569219300788,79.99497605084339,0
5768,0.00019207785205129893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08480757925534,17.292569219300788]}",17.292569219300788,80.08480757925534,0
5769,0.0001986002962851843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.17463910766729,17.292569219300788]}",17.292569219300788,80.17463910766729,0
5770,0.00019356904802265477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26447063607924,17.292569219300788]}",17.292569219300788,80.26447063607924,0
5771,0.0001943275835174943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3543021644912,17.292569219300788]}",17.292569219300788,80.3543021644912,0
5772,0.00019688566519318932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.44413369290315,17.292569219300788]}",17.292569219300788,80.44413369290315,0
5773,0.0001983486224118782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.5339652213151,17.292569219300788]}",17.292569219300788,80.5339652213151,0
5774,0.0001869442868590579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.62379674972705,17.292569219300788]}",17.292569219300788,80.62379674972705,0
5775,0.00019380440948572243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.713628278139,17.292569219300788]}",17.292569219300788,80.713628278139,0
5776,0.00018924371383017617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.80345980655096,17.292569219300788]}",17.292569219300788,80.80345980655096,0
5777,0.00019211758058550977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.89329133496291,17.292569219300788]}",17.292569219300788,80.89329133496291,0
5778,0.00018809749823917293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.98312286337486,17.292569219300788]}",17.292569219300788,80.98312286337486,0
5779,0.00019559453406405413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.07295439178681,17.292569219300788]}",17.292569219300788,81.07295439178681,0
5780,0.0002053553268193229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.16278592019876,17.292569219300788]}",17.292569219300788,81.16278592019876,0
5781,0.0001919660099550084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.25261744861072,17.292569219300788]}",17.292569219300788,81.25261744861072,0
5782,0.00018067012591061217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.34244897702267,17.292569219300788]}",17.292569219300788,81.34244897702267,0
5783,0.00017378518136745003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.43228050543462,17.292569219300788]}",17.292569219300788,81.43228050543462,0
5784,0.00018847962281956772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.52211203384657,17.292569219300788]}",17.292569219300788,81.52211203384657,0
5785,0.00019530872420545916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.61194356225853,17.292569219300788]}",17.292569219300788,81.61194356225853,0
5786,0.00019346674567036968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.70177509067048,17.292569219300788]}",17.292569219300788,81.70177509067048,0
5787,0.0001962864277072901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.79160661908243,17.292569219300788]}",17.292569219300788,81.79160661908243,0
5788,0.00020003781552998295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.88143814749438,17.292569219300788]}",17.292569219300788,81.88143814749438,0
5789,0.00020226096492940009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.97126967590633,17.292569219300788]}",17.292569219300788,81.97126967590633,0
5790,0.0001996302256092781,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.06110120431829,17.292569219300788]}",17.292569219300788,82.06110120431829,0
5791,0.0001956669856707413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.15093273273024,17.292569219300788]}",17.292569219300788,82.15093273273024,0
5792,0.00019515014054288232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.24076426114219,17.292569219300788]}",17.292569219300788,82.24076426114219,0
5793,0.0002058676574508564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.33059578955414,17.292569219300788]}",17.292569219300788,82.33059578955414,0
5794,0.0001900867939060841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.4204273179661,17.292569219300788]}",17.292569219300788,82.4204273179661,0
5795,0.0001861420832133958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.51025884637805,17.292569219300788]}",17.292569219300788,82.51025884637805,0
5796,0.00019708946899165043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.60009037479,17.292569219300788]}",17.292569219300788,82.60009037479,0
5797,0.00019258013432067373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.25761141994698,17.38240074771274]}",17.38240074771274,73.25761141994698,0
5798,0.0002195213256545156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.34744294835893,17.38240074771274]}",17.38240074771274,73.34744294835893,0
5799,0.00022300516478181587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.43727447677088,17.38240074771274]}",17.38240074771274,73.43727447677088,0
5800,0.00025094660235344126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52710600518283,17.38240074771274]}",17.38240074771274,73.52710600518283,0
5801,0.0002375508054382865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.61693753359478,17.38240074771274]}",17.38240074771274,73.61693753359478,0
5802,0.00020316876206416456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.70676906200674,17.38240074771274]}",17.38240074771274,73.70676906200674,0
5803,0.0002053929923615968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.79660059041869,17.38240074771274]}",17.38240074771274,73.79660059041869,0
5804,0.0002109018496513329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88643211883064,17.38240074771274]}",17.38240074771274,73.88643211883064,0
5805,0.0002046658344273611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.97626364724259,17.38240074771274]}",17.38240074771274,73.97626364724259,0
5806,0.0002010766015993332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.06609517565454,17.38240074771274]}",17.38240074771274,74.06609517565454,0
5807,0.0002115815709743747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1559267040665,17.38240074771274]}",17.38240074771274,74.1559267040665,0
